,URN,Postcode,YEAR,Grades_scaled
4254,119779,PR23SQ,2018,1.5310434071215882
4255,119781,PR14PR,2018,0.9447922750836012
4256,119782,WN86JW,2018,1.751613139967564
4257,119784,PR56PB,2018,2.117294539159576
4258,119785,BB88JT,2018,0.31210540981488233
4259,119789,FY60NP,2018,0.6661778756992114
4261,119792,L394TA,2018,0.625546609122321
4262,136731,LA14RS,2018,0.7126136089299429
4264,119798,LA12RX,2018,1.0899039414296376
4265,119799,FY78AY,2018,1.4671942739293324
4266,119801,BB79JA,2018,1.6529372068522592
4267,119802,PR10LN,2018,1.3162781409294544
4268,119803,PR73LS,2018,1.2814513410064055
4270,134989,BB98LF,2018,0.9157699418143939
4271,134990,BB90PR,2018,0.97961907500665
4273,134995,BB115BT,2018,-2.3173179843752982
4274,134996,BB102AT,2018,0.06831781035354097
4275,135003,BB113DF,2018,-0.5643690549151779
4276,119813,FY68BE,2018,0.6545689423915283
4277,119816,PR251BS,2018,-2.1838152513369447
4278,135649,BB54FF,2018,-1.7484802522988352
4286,119866,PR23DB,2018,1.2640379410448814
4287,119873,LA28NS,2018,1.3627138741601863
4288,119876,LA33AB,2018,0.1495803435073213
4289,119877,PR71JZ,2018,0.34112774308408966
4291,119883,BB53BE,2018,-0.007140256146397822
4292,143879,BB46LR,2018,0.06831781035354097
4294,134625,BB114DT,2018,-0.03035812276176357
4296,119845,BL00RT,2018,-0.007140256146397822
4297,119853,PR67AX,2018,0.09153567696890672
4302,133540,L394TW,2018,0.6313510757761626
4304,141864,PR58LN,2018,-0.12322958922322698
4306,135092,PR254SE,2018,-0.41345292191529986
4307,135541,BL67RX,2018,-0.08840278930017814
4308,136003,PR267TB,2018,1.1653620079295763
4315,119849,LA20HA,2018,0.43399920954555304
4318,131575,PR71XA,2018,-0.1290340558770685
4323,141165,BB26DF,2018,0.09734014362274825
4324,140879,BB26TD,2018,0.21923394335341895
4325,119826,BB26QU,2018,0.6313510757761626
4328,132749,BB15NQ,2018,0.10894907693043134
4329,133541,BB23NY,2018,-0.2044921223770073
4330,138220,BB22LD,2018,0.24825627662262623
4331,141321,BB30AL,2018,0.06831781035354097
4332,142088,BB18QA,2018,0.4630215428147603
4333,119790,BB11PY,2018,0.09734014362274825
4334,119793,BB24SR,2018,-0.7036762546073727
4337,136900,BB22JR,2018,0.1669937434688459
4338,135580,BB33HD,2018,-0.36121272203072685
4339,138884,BB32NG,2018,0.5384796093146991
4349,137973,FY20AZ,2018,0.25406074327646777
4350,140759,FY44PH,2018,-0.19288318906932464
4351,141257,FY37EQ,2018,0.13216694354579708
4353,140143,FY39HF,2018,-0.012944722800239363
4357,137112,NG122FQ,2018,0.2772786098918335
4358,139063,NG171EE,2018,0.7068091422761014
4359,140549,NG244AB,2018,0.25406074327646777
4361,144182,NG146JZ,2018,0.40497687627634577
4362,137857,NG172DU,2018,0.5733064092377479
4363,136627,NG44AA,2018,0.3179098764687239
4364,136628,NG27FA,2018,-0.30316805549231224
4365,138482,NG27BW,2018,-0.25673232226158077
4366,136878,NG138BL,2018,0.37015007635329694
4368,137763,NG182AT,2018,0.5791108758915895
4369,136291,NG97EW,2018,0.6661778756992114
4370,122908,S803AP,2018,0.15538481016116282
4371,122933,DN220DJ,2018,-0.15225192249243427
4373,131998,NG162EZ,2018,0.20182054339189473
4377,137117,DN227NJ,2018,0.24245180996878468
4378,137141,DN118EF,2018,0.35854114304561385
4379,137085,NG43SH,2018,0.45141260950707723
4381,137981,NG178HP,2018,-0.16386085580011733
4382,138411,NG200QN,2018,-0.5643690549151779
4383,138247,S817EN,2018,0.17860267677652858
4384,138248,S802SF,2018,-0.21610105568469037
4386,139956,NG156PX,2018,1.9779873394673804
4387,140992,NG163EA,2018,1.7051774067368317
4390,144687,NG190JX,2018,0.08573121031506559
4391,136361,NG58GX,2018,-0.024553656107922442
4392,137536,NG56NZ,2018,0.10314461027658979
4394,138837,NG93GA,2018,-0.2683412555692634
4395,138641,NG162NJ,2018,-0.08840278930017814
4396,142725,NG166BW,2018,0.1495803435073213
4397,137628,NG210AG,2018,0.004468677161284846
4398,138964,LE126QN,2018,1.0144458749296987
4400,137409,NG27QY,2018,-0.15225192249243427
4401,137159,NG157DB,2018,-0.2509278556077392
4402,122898,NG250LG,2018,0.637155542430004
4404,140698,NG196BW,2018,1.0434682081989062
4405,135583,NG182DY,2018,1.147948607968052
4407,136039,UB70AE,2018,-0.5005199217229217
4408,139603,NG210PN,2018,0.4281947428917115
4410,145546,NG179FW,2018,-0.2335144556462146
4412,122956,NG210DQ,2018,-0.09420725595401969
4419,138661,NG93GF,2018,-0.4366707885306656
4420,140854,NG196DX,2018,0.474630476122443
4423,135881,NG37EB,2018,0.9505967417374427
4424,131119,NG35TT,2018,0.5152617426993333
4425,140369,NG83GP,2018,0.25406074327646777
4426,136724,NG82FT,2018,0.7010046756222598
4427,139765,NG27YF,2018,-0.29155912218462915
4428,137798,NG85GY,2018,-0.29155912218462915
4431,122915,NG74ED,2018,0.3527366763917723
4432,122936,NG14JB,2018,0.3991724096225042
4436,134253,NG76ND,2018,1.6181104069292098
4437,135761,NG84HY,2018,0.4572170761609188
4440,141010,NG51EB,2018,0.19601607673805319
4442,140984,NG72PL,2018,0.004468677161284846
4443,141335,NG118JW,2018,0.0741222770073825
4444,141363,NG59PJ,2018,0.18440714343037012
4445,144487,NG59AZ,2018,0.11475354358427287
4446,145146,NG81EA,2018,0.6719823423530524
4447,145952,NG68AQ,2018,0.14377587685348017
4451,137915,NG118HX,2018,0.027686543776651005
4452,144320,NG83BT,2018,-0.012944722800239363
4460,123573,SY39DW,2018,0.15538481016116282
4461,123577,SY50TG,2018,0.5500885426223822
4462,136979,SY112AR,2018,0.2598652099303093
4463,123589,SY45UB,2018,0.5210662093531749
4464,123599,SY70BG,2018,0.6313510757761626
4465,123600,SY129AB,2018,0.42239027623786995
4466,123602,SY42JY,2018,0.43399920954555304
4467,123604,SY113EW,2018,0.7126136089299429
4468,123608,SY37BA,2018,0.5094572760454918
4469,123613,SY112TL,2018,0.23084287666110204
4475,123564,SY95AY,2018,-0.024553656107922442
4476,139455,SY66EX,2018,0.7242225422376259
4478,139769,TF136NB,2018,0.7938761420837231
4479,140922,TF118PD,2018,0.7648538088145159
4481,123580,TF91HF,2018,0.40497687627634577
4482,142153,WV165JD,2018,0.3759545430071385
4483,139143,WV164ER,2018,0.5733064092377479
4485,137336,SY42AX,2018,-0.24512338895389768
4486,140531,SY25SH,2018,0.474630476122443
4487,123619,SY58PR,2018,0.5210662093531749
4493,123630,SY45PJ,2018,0.7242225422376259
4494,134000,SY43HE,2018,0.3353232764302481
4500,139766,TF43JS,2018,-0.1870787224154831
4501,123610,TF13BH,2018,0.637155542430004
4503,135582,TF75HX,2018,0.5558930092762233
4505,136516,TF107HL,2018,0.474630476122443
4508,142067,TF29SQ,2018,-0.14644745583859273
4510,123574,TF107DS,2018,0.10894907693043134
4512,144853,TF15NU,2018,0.016077610468967926
4513,145707,TF12DT,2018,0.7184180755837843
4514,123597,TF13FA,2018,0.23084287666110204
4515,135149,TF75FB,2018,-0.1290340558770685
4521,142890,CW12PZ,2018,0.23664734331494316
4523,111443,SK91LZ,2018,0.7010046756222598
4524,139139,SK118LB,2018,0.06831781035354097
4526,111473,SK101DA,2018,0.7184180755837843
4527,111474,SK102EG,2018,0.24825627662262623
4528,137491,CW113NS,2018,0.5326751426608576
4529,111478,SK97QE,2018,-0.08840278930017814
4531,136340,CW113NT,2018,0.06251334369969942
4533,139953,CW14EB,2018,0.5384796093146991
4534,137064,SK118JR,2018,-0.3728216553384099
4535,140813,WA160EA,2018,0.4165858095840284
4536,142472,CW27NQ,2018,0.31210540981488233
4538,140108,ST72HR,2018,0.11475354358427287
4539,111410,CW109BU,2018,0.8461163419682962
4542,137449,CW47DX,2018,0.8577252752759793
4543,111436,SK121PU,2018,0.49784834273780876
4547,139764,CW28AE,2018,0.7416359421991502
4548,136278,SK104AF,2018,-1.6265864525681646
4549,140176,WA168PA,2018,0.8054850753914062
4550,141559,ST73EL,2018,0.37015007635329694
4552,140457,CW13DT,2018,-2.073530384913957
4559,111483,CW96HN,2018,-0.3728216553384099
4560,143817,CH47AE,2018,0.11475354358427287
4562,111429,CH662NU,2018,0.6429600090838452
4564,111471,CW81LU,2018,1.0086414082758572
4565,134493,SK42AA,2018,0.49784834273780876
4566,111482,CH24ES,2018,0.23664734331494316
4567,111484,CH36EN,2018,1.4555853406216492
4568,111485,CH47QL,2018,-0.39023505529993413
4572,111396,CH15JH,2018,-1.440843519645238
4573,138483,CW60BL,2018,1.107317341391162
4575,137582,CW97DT,2018,1.623914873583052
4578,111414,CW83HT,2018,0.31210540981488233
4579,138743,CW98EZ,2018,0.6139376758146379
4580,136645,CH37AD,2018,0.3643456096994554
4582,111424,SY148JD,2018,1.235015607775674
4584,139343,CH47HS,2018,-0.21610105568469037
4585,111450,CW81JW,2018,-1.8935919186448715
4586,111451,CH657AQ,2018,-1.5917596526451159
4587,136543,CH35XF,2018,0.828702942006772
4588,135941,CH656EA,2018,-0.44247525518450714
4589,140093,CW81NU,2018,0.3179098764687239
4590,111503,CW81LD,2018,-1.1854469868762139
4591,111504,CW71NU,2018,-1.0403353205301773
4593,111517,CH662NA,2018,-2.1257705847985298
4601,112038,TR73JA,2018,1.8038533398521368
4602,138024,PL276BU,2018,1.5020210738523807
4603,112055,TR36LT,2018,1.1943843411987838
4604,145211,TR274DN,2018,0.8519208086221377
4607,112077,TR12HU,2018,0.776462742122199
4608,112082,TR274HY,2018,0.40497687627634577
4609,140675,TR262BB,2018,-1.5221060527990184
4610,140836,PL231HE,2018,0.828702942006772
4611,143649,PL177DR,2018,-1.7252623856834695
4612,145108,PL267RN,2018,-0.3844305886460926
4613,146325,TR197JX,2018,-0.18127425576164155
4614,139155,PL159JR,2018,-1.2492961200684698
4615,112039,PL329UJ,2018,-0.6630449880304826
4616,136575,PL124AY,2018,-1.01131298726097
4618,143981,TR138NR,2018,-0.9474638540687141
4619,136852,TR108PZ,2018,-1.3073407866068845
4620,112045,EX238DQ,2018,0.7068091422761014
4621,137223,TR114LH,2018,0.49784834273780876
4625,136524,TR147PP,2018,-0.4598886551460318
4626,112054,TR151TA,2018,1.7109818733906736
4627,136572,TR25SE,2018,-0.2044921223770073
4628,136614,TR153PZ,2018,-1.1099889203762747
4629,143993,TR127EB,2018,-0.8371789876457263
4630,136533,TR73BH,2018,-1.0055085206071288
4632,144291,PL143EA,2018,0.35854114304561385
4633,137839,PL131NQ,2018,-1.8007204521834084
4634,136873,TR183JT,2018,-0.018749189454080904
4639,137478,TR11TE,2018,-0.5179333216844462
4643,140406,CA288TY,2018,0.5210662093531749
4644,143749,LA62HJ,2018,-1.2667095200299943
4645,112379,LA231HW,2018,-1.098379987068592
4646,112385,LA120EB,2018,-2.212837584606152
4647,112393,CA118NG,2018,-1.2667095200299943
4648,112398,CA288UG,2018,-0.44247525518450714
4649,136671,LA97EQ,2018,1.5774791403523203
4650,136526,LA96PJ,2018,-0.9300504541071897
4651,136902,CA125QB,2018,-1.2551005867223113
4652,112442,CA57BX,2018,-1.3886033197606649
4655,112451,LA105RY,2018,-2.224446517913835
4656,112453,CA39PB,2018,-0.3321903887615195
4657,112375,CA73EZ,2018,-0.529542254992129
4658,140600,CA144JW,2018,-1.4814747862221282
4659,112377,CA74DD,2018,-0.41345292191529986
4660,112378,CA93QU,2018,0.6429600090838452
4661,112384,LA218EW,2018,-0.3321903887615195
4662,136732,CA117EG,2018,-0.2799501888769465
4663,137338,LA117SA,2018,-1.2667095200299943
4664,136357,LA62HJ,2018,-0.5121288550306048
4665,141106,LA130NY,2018,0.10314461027658979
4667,141041,LA143JT,2018,-0.3844305886460926
4670,142306,CA139HF,2018,0.10314461027658979
4671,112382,CA156NT,2018,-0.3147769887999953
4672,112383,LA158AH,2018,0.050904410392016756
4673,112388,LA185AB,2018,0.3991724096225042
4674,112397,CA79PX,2018,-0.10581618926170276
4675,112399,CA13RQ,2018,0.16118927681500436
4676,112400,LA139LE,2018,-0.19288318906932464
4677,112401,CA143EE,2018,0.5616974759300649
4678,137369,CA11JB,2018,0.23084287666110204
4679,137205,LA77DD,2018,0.16118927681500436
4680,137107,CA174HA,2018,0.48043494277628457
4681,137251,CA166XU,2018,0.27147414323799196
4682,137252,CA81AR,2018,0.637155542430004
4683,137254,CA57NN,2018,-0.3728216553384099
4684,135620,CA26LB,2018,0.9680101416989669
4686,135632,CA222DQ,2018,0.7358314755453086
4687,135940,LA139BB,2018,0.4165858095840284
4689,146250,CA30BU,2018,0.6661778756992114
4692,112452,LA116SD,2018,0.056708877045858294
4693,112461,LA62DZ,2018,0.6313510757761626
4695,134781,LA95EZ,2018,0.016077610468967926
4701,115780,GL12BG,2018,0.4920438760839676
4702,115789,GL88QG,2018,0.5907198091992721
4703,138421,GL155DZ,2018,0.7416359421991502
4705,144013,GL167QW,2018,0.3469322097379312
4706,144761,GL139FB,2018,0.7938761420837231
4707,115720,GL43QU,2018,-0.10001172260786123
4709,136353,GL510HG,2018,0.43399920954555304
4710,137752,GL208DF,2018,0.23664734331494316
4711,137634,GL32RB,2018,0.41078134293018687
4712,136292,GL542BD,2018,0.2250384100072605
4713,137382,NP167AA,2018,-0.03035812276176357
4714,136764,GL545LB,2018,-0.024553656107922442
4715,136725,GL513EF,2018,1.1943843411987838
4716,137387,GL170DU,2018,-0.1116206559155443
4717,136985,GL88AE,2018,0.6893957423145771
4718,138871,GL139RS,2018,0.09153567696890672
4721,115787,GL77HA,2018,0.5500885426223822
4722,115788,GL102JQ,2018,0.4398036761993942
4723,115793,GL40UF,2018,0.3063009431610408
4724,115794,GL538EY,2018,0.7706582754683574
4725,115795,GL537LD,2018,0.7010046756222598
4726,115797,GL516HE,2018,0.5384796093146991
4727,115798,GL503EP,2018,0.2772786098918335
4729,115810,GL14AW,2018,0.1669937434688459
4730,134463,GL43DB,2018,0.2250384100072605
4733,136767,GL15LE,2018,-0.012944722800239363
4734,137123,GL54HE,2018,0.3759545430071385
4735,136874,GL54HF,2018,0.6835912756607355
4736,136578,GL25AE,2018,0.9447922750836012
4739,145480,GL34QF,2018,1.0492726748527472
4742,137298,GL24PR,2018,0.41078134293018687
4743,137059,GL67DY,2018,-0.13483852253091005
4744,136982,GL40DD,2018,0.5210662093531749
4745,137033,GL128RB,2018,1.02025034158354
4748,138746,GL181QF,2018,0.8228984753529305
4750,136960,GL556HU,2018,0.27147414323799196
4751,137217,GL71HS,2018,0.6893957423145771
4752,136527,GL71XB,2018,0.5036528093916502
4753,115772,GL523JD,2018,0.12636247689195554
4754,115775,GL102HA,2018,0.7010046756222598
4755,136016,GL510WH,2018,0.8461163419682962
4756,136199,GL46RN,2018,0.2134294766995774
4757,115821,GL513AT,2018,-0.0651849226848124
4758,115825,GL208JJ,2018,-0.2509278556077392
4760,138429,GL115HD,2018,0.2772786098918335
4764,115802,GL69AG,2018,0.6835912756607355
4767,131549,GL513AT,2018,1.0376637415450645
4768,115809,GL193BG,2018,-2.259273317836884
4772,139416,WD65NN,2018,-1.1099889203762747
4773,117504,SG64BA,2018,1.1247307413526864
4774,137038,AL14PR,2018,-1.7426757856449937
4775,137847,AL86YR,2018,-1.0055085206071288
4777,137110,HP38JB,2018,0.5500885426223822
4778,137792,AL108AB,2018,-1.1912514535300553
4780,138356,AL54TD,2018,-0.5933913881843851
4781,136606,WD33AQ,2018,-1.3711899197991404
4782,136276,WD187JF,2018,0.2134294766995774
4783,136289,WD180AE,2018,0.2134294766995774
4784,136554,EN62DU,2018,-1.52791051945286
4787,138042,AL12QA,2018,0.21923394335341895
4788,137914,WD31HG,2018,-0.03616258941560511
4789,117591,AL97BN,2018,-0.0651849226848124
4792,117604,HP42DJ,2018,-1.8297427854526156
4793,117605,CM232PJ,2018,0.120558010238114
4794,117606,WD231DT,2018,-2.1722063180292617
4795,117607,SG137NU,2018,-1.7426757856449937
4796,117609,AL96NS,2018,-1.6149775192604818
4797,117612,SG63JZ,2018,-1.4640613862606038
4798,117613,SG63PJ,2018,-1.8413517187602986
4799,117614,SG47RT,2018,-1.9980723184140181
4800,117616,HA62HT,2018,0.40497687627634577
4801,117617,AL13SJ,2018,0.3759545430071385
4802,117618,HP235LX,2018,0.45141260950707723
4803,117622,AL60BJ,2018,1.4091496073909178
4804,117623,HP43UJ,2018,0.23664734331494316
4805,117633,SG111DS,2018,1.2059932745064668
4808,117641,WD34HF,2018,-0.13483852253091005
4809,117647,AL34HB,2018,-0.5759779882228607
4810,117648,WD63AF,2018,0.3817590096609796
4813,117657,WD234EB,2018,-1.934223185221762
4814,102256,WD232TS,2018,-2.2650777844907246
4815,134087,AL11LN,2018,-2.212837584606152
4816,139873,SG138EN,2018,-2.1722063180292617
4817,137288,SG49RS,2018,-2.241859917875359
4818,137985,SG129NX,2018,-1.3363631198760917
4819,137270,AL54QP,2018,-2.137379518106213
4820,138286,AL40XB,2018,-1.8935919186448715
4821,136973,AL53AE,2018,-2.1722063180292617
4822,137757,AL108NL,2018,-1.1448157202993237
4823,136922,WD61HL,2018,-0.9706817206840799
4824,136899,WD250UU,2018,-0.6862628546458486
4825,117577,CM233LU,2018,0.3643456096994554
4826,136482,CM235HX,2018,-0.6920673212996898
4830,117499,SG52UR,2018,0.880943141891345
4831,138747,WD65LG,2018,0.7242225422376259
4832,138582,AL15AR,2018,0.09153567696890672
4833,117500,HP11TX,2018,-0.3089725221461538
4834,139662,WD38AB,2018,0.13797141019963863
4835,139154,SG51JB,2018,-0.053575989377129735
4837,141004,WD244PT,2018,-0.9880951206456043
4838,142051,EN80JU,2018,0.016077610468967926
4839,143131,EN118JY,2018,0.6313510757761626
4840,146305,AL72AF,2018,0.6487644757376867
4841,145430,HP24DE,2018,0.25406074327646777
4842,117515,SG13RB,2018,0.16118927681500436
4844,140294,SG138AJ,2018,0.8112895420452478
4845,137339,AL36DB,2018,0.5965242758531137
4849,117530,SG20HS,2018,0.6313510757761626
4850,140049,WD186NS,2018,0.18440714343037012
4851,117534,SG28UT,2018,0.7532448755068332
4852,138484,SG142DG,2018,0.3759545430071385
4854,117537,SG63QA,2018,0.24245180996878468
4855,137656,SG87JH,2018,0.49784834273780876
4856,137002,SG99BT,2018,0.42239027623786995
4857,136609,AL49NX,2018,0.6661778756992114
4858,137637,CM235BD,2018,0.04509994373817521
4859,137090,SG120DP,2018,-0.15225192249243427
4860,138352,HP235JD,2018,0.06251334369969942
4861,117555,AL36DR,2018,0.3933679429686627
4863,138106,AL13RQ,2018,0.09153567696890672
4864,117578,HP43AH,2018,0.8228984753529305
4865,137872,WD234PA,2018,0.5094572760454918
4868,137532,EN75QW,2018,0.27147414323799196
4869,137156,CM219BY,2018,0.8635297419298208
4871,140786,CM235NJ,2018,0.3759545430071385
4872,136901,WD36EW,2018,0.24245180996878468
4873,117594,CM232NQ,2018,0.7068091422761014
4874,138360,EN75FB,2018,0.5907198091992721
4877,135876,WD257HW,2018,0.6545689423915283
4878,135938,WD233AA,2018,0.10314461027658979
4882,142257,SG137PB,2018,0.3991724096225042
4883,117674,AL35RP,2018,0.027686543776651005
4885,117686,WD233AT,2018,0.38756347631482113
4891,131060,SG76EY,2018,0.3527366763917723
4900,117685,AL35AY,2018,0.08573121031506559
4905,118223,PO333BE,2018,0.9331833417759181
4906,118225,PO326LP,2018,0.37015007635329694
4907,136013,PO369BA,2018,1.107317341391162
4909,140691,PO381BG,2018,0.6429600090838452
4910,140948,PO326EA,2018,0.34112774308408966
4911,136012,PO305QU,2018,0.20182054339189473
4917,137667,NG347RS,2018,1.0492726748527472
4918,141391,PE201JS,2018,0.828702942006772
4920,145052,LN34JP,2018,-0.32058145545383643
4921,120655,DN212ST,2018,-0.04196705606944665
4923,139304,PE112XH,2018,0.19021161008421167
4924,137135,LN69AF,2018,0.5558930092762233
4925,136415,LN23JB,2018,0.3933679429686627
4926,136282,PE229LD,2018,0.32371434312256503
4927,139264,PE217NL,2018,1.031859274891223
4930,120724,LN25RW,2018,0.474630476122443
4931,120729,PE69PA,2018,-2.1664018513754204
4932,120735,PE92BE,2018,-2.1954241846446276
4933,135564,LN60EP,2018,-1.324754186568409
4934,136044,NG347PP,2018,-2.08513931822164
4935,138638,NG319AU,2018,-2.178010784683103
4938,137793,PE109JE,2018,0.677786809006894
4939,138757,PE252QS,2018,0.9970324749681742
4940,136315,LN139HY,2018,0.6429600090838452
4941,137166,NG316RP,2018,-0.03035812276176357
4942,137213,NG347DD,2018,0.828702942006772
4943,142262,LN119LL,2018,0.021882077122809467
4944,136350,LN76QJ,2018,0.5442840759685407
4945,138665,LN95AD,2018,0.4398036761993942
4946,139180,PE216JY,2018,0.3179098764687239
4947,135565,LN58PW,2018,0.18440714343037012
4949,137572,PE109DT,2018,0.29469200985335775
4951,138783,PE235EW,2018,0.38756347631482113
4952,140950,LN21PF,2018,0.04509994373817521
4953,137873,PE68NF,2018,0.49784834273780876
4955,136479,NG334NT,2018,0.4630215428147603
4956,142392,LN117PN,2018,1.0376637415450645
4959,144968,LN119AW,2018,0.40497687627634577
4960,145954,DN211PB,2018,1.1885798745449425
4961,136968,LN139BL,2018,0.9970324749681742
4962,136958,LN76QZ,2018,0.31210540981488233
4963,141581,LN96DA,2018,-0.34960378872304376
4964,138754,PE219HB,2018,0.6023287425069552
4965,138755,PE114TF,2018,0.2250384100072605
4966,138756,PE228AA,2018,0.050904410392016756
4967,136537,LN13SP,2018,-0.3147769887999953
4968,137447,LN24PN,2018,-0.5875869215305436
4969,136871,LN69AG,2018,0.12636247689195554
4970,136358,LN41LH,2018,0.17860267677652858
4971,138839,LN50PA,2018,0.7532448755068332
4972,139623,LN67SX,2018,0.6197421424684795
