,URN,Absence,YEAR,Postcode
14360,116932,6.2,2017,WR111DQ
14361,138660,5.4,2017,DY115PQ
14362,138505,6.2,2017,B980EN
14364,136898,4.0,2017,DY82XS
14365,141169,4.9,2017,WR158XA
14366,144367,5.9,2017,DY115PQ
14367,136924,4.5,2017,B475JW
14368,137625,6.5,2017,WR143NZ
14369,136925,5.2,2017,WR102BX
14370,138664,5.9,2017,B459EL
14379,136890,4.1,2017,WR24AF
14380,137051,4.4,2017,WR52LT
14381,136897,4.1,2017,WR66QA
14383,137167,6.2,2017,B988HB
14384,140731,6.9,2017,B987UH
14385,137101,4.8,2017,WR80BL
14386,138032,4.4,2017,DY101XA
14387,135061,5.6,2017,DY115XQ
14391,138107,5.4,2017,WR38LE
14392,141414,3.7,2017,DY82XL
14393,137186,5.0,2017,WR141WD
14397,141063,4.0,2017,B975LX
14399,116999,4.7,2017,WR52XD
14400,136469,4.6,2017,WR114QH
14402,141105,3.7,2017,DY102BY
14403,135913,5.8,2017,WR38HN
14404,140404,21.3,2017,B980HF
14405,117049,5.8,2017,B602EP
14406,140397,13.5,2017,WR13HZ
14410,117064,9.3,2017,WR52JX
14411,140261,5.5,2017,WR49JL
14413,135791,6.6,2017,DY116FA
14840,136923,5.1,2017,ME168AE
14841,137581,6.9,2017,DA100BZ
14842,137687,6.5,2017,ME104NL
14843,138236,7.4,2017,TN172PJ
14844,139075,4.8,2017,DA130AH
14845,139554,4.2,2017,TN133SL
14846,139664,5.3,2017,TN255EJ
14847,139697,6.8,2017,TN110AU
14848,140987,4.8,2017,DA15TF
14849,141217,7.7,2017,CT162QB
14850,143954,6.2,2017,ME172LL
14851,144015,7.6,2017,CT102RL
14852,144497,7.0,2017,CT149BD
14853,118785,6.0,2017,DA12LY
14854,136304,5.4,2017,BR87TE
14855,118788,5.7,2017,DA118AQ
14856,118789,4.5,2017,TN49UJ
14857,118790,5.0,2017,TN49XB
14858,136455,3.6,2017,TN92JP
14859,136582,2.6,2017,ME145DS
14860,118793,5.8,2017,ME172LL
14861,118796,6.4,2017,ME65HS
14862,136305,3.6,2017,ME104PT
14863,118803,4.3,2017,CT51PX
14864,136379,3.6,2017,TN248UD
14865,138480,4.2,2017,CT195JY
14866,118806,4.1,2017,CT162PZ
14867,138167,7.2,2017,CT170AS
14868,136584,5.7,2017,CT79BL
14869,136571,11.1,2017,CT95RE
14870,136583,7.5,2017,TN249AL
14871,137154,5.2,2017,ME138RZ
14872,118832,5.9,2017,TN248AL
14873,136581,5.0,2017,ME145DT
14874,118835,4.8,2017,ME157BT
14875,118836,5.4,2017,ME160SF
14876,137800,3.6,2017,ME104DB
14877,138019,4.4,2017,TN240QJ
14878,118840,4.8,2017,CT13EW
14879,118843,6.4,2017,TN92PN
14880,141628,5.5,2017,CT88LX
14908,137250,3.5,2017,DA27BB
14909,137833,5.3,2017,ME160TJ
14910,137227,4.0,2017,DA27DA
14911,137609,4.4,2017,DA117LS
14912,136359,2.7,2017,DA12HW
14913,118879,6.3,2017,DA124LF
14914,137484,7.0,2017,TN306LT
14915,139542,5.2,2017,TN157RD
14916,118882,7.3,2017,ME207JU
14917,118883,3.3,2017,DA12NT
14918,118884,4.7,2017,CT47AS
14919,136324,6.2,2017,ME104EG
14920,137739,6.2,2017,TN173JD
14921,140595,4.3,2017,TN49PG
14922,136302,7.4,2017,CT28QA
14923,136727,4.8,2017,ME168AH
14924,118897,6.2,2017,ME196DH
14925,118898,7.3,2017,CT27AP
14926,136501,3.9,2017,CT139JX
14927,118903,7.8,2017,TN104PU
14928,140537,4.6,2017,ME160JP
14929,136286,5.6,2017,ME101PF
14930,140640,5.1,2017,TN49XL
14931,137837,3.7,2017,CT203RB
14932,118910,6.1,2017,CT102RL
14933,136847,4.3,2017,TN126LT
14934,136417,4.5,2017,TN92JR
14935,137474,3.9,2017,CT11PH
14936,140874,5.8,2017,CT13EN
14937,118919,4.1,2017,CT102LH
14938,136465,5.7,2017,CT67NS
14939,136570,4.7,2017,ME137BQ
14940,137104,5.7,2017,TN92HE
14941,136349,5.9,2017,TN92PH
14942,118928,5.7,2017,DA118BG
14943,118930,5.4,2017,CT194ED
14944,118931,3.9,2017,CT170DQ
14945,136585,4.6,2017,CT102RT
14946,118933,5.8,2017,DA122JW
14947,136382,5.5,2017,CT117PS
14948,136317,6.8,2017,CT130FA
14949,136603,3.8,2017,TN49SH
14950,137099,4.6,2017,DA122PR
14951,137458,6.5,2017,CT214HL
14952,137834,4.6,2017,DA110JE
14953,135826,6.2,2017,CT126RH
14954,136128,5.5,2017,TN133LE
14955,135195,7.5,2017,CT195FP
14956,135290,8.1,2017,TN288BB
14957,135297,5.5,2017,DA11QE
14958,135305,6.5,2017,CT20HD
14959,135372,10.4,2017,ME159QL
14960,135371,7.5,2017,ME174HX
14961,135630,5.6,2017,DA37PH
14962,135721,10.1,2017,ME123JQ
14963,135888,6.2,2017,TN24PY
14964,136175,6.5,2017,CT162EG
14965,136197,6.9,2017,TN233HG
14966,136205,5.3,2017,DA27DR
14967,119026,14.7,2017,TN30TB
14968,119027,28.8,2017,TN256PW
14969,119029,19.3,2017,TN40RJ
14970,119032,9.0,2017,TN161QN
14971,119036,10.6,2017,ME168NL
14972,119037,16.3,2017,CT93RA
14973,119040,8.5,2017,DA125JT
14975,119042,24.8,2017,TN233BT
14976,119044,8.6,2017,CT195DN
14977,119045,10.5,2017,DA37PW
14978,119046,18.1,2017,CT179PS
14980,119051,8.6,2017,TN157RD
14983,119058,19.4,2017,CT13QQ
14986,119062,13.8,2017,CT156SS
14989,134783,9.1,2017,ME104NL
14990,134971,7.6,2017,CT126FH
15069,137119,6.5,2017,ME39HH
15070,138511,6.9,2017,ME72LX
15071,142081,4.9,2017,ME44FQ
15072,136594,4.5,2017,ME46JB
15073,136337,3.8,2017,ME46TJ
15074,137630,6.6,2017,ME50LE
15075,138046,7.3,2017,ME50LP
15076,136456,5.8,2017,ME80BX
15077,136662,3.5,2017,ME13EL
15078,136864,3.9,2017,ME87AJ
15079,137389,3.5,2017,ME57EH
15080,118908,5.4,2017,ME46SG
15081,136313,3.4,2017,ME13BY
15082,137376,5.2,2017,ME12UW
15083,141466,5.2,2017,ME80BX
15084,135964,5.8,2017,ME22SX
15085,136107,5.1,2017,ME75HT
15086,136108,6.5,2017,ME45JB
15087,141005,15.1,2017,ME50LB
15088,142555,7.2,2017,ME71UG
15090,140701,6.4,2017,ME50LB
15569,119707,4.1,2017,PR21SL
15570,136801,2.6,2017,PR16QQ
15571,139130,5.2,2017,BB88JF
15572,119711,8.3,2017,LA31HS
15573,139792,7.4,2017,BB111RA
15574,141028,5.4,2017,BB126NX
15575,136717,3.7,2017,FY67EU
15576,119714,4.5,2017,FY55DG
15577,119716,4.6,2017,BB71EJ
15578,141971,2.1,2017,PR14BD
15579,119717,8.0,2017,BB14ED
15580,119719,5.0,2017,BB87DP
15581,119721,7.5,2017,BB53EA
15582,119722,6.0,2017,BB48HW
15583,119723,5.5,2017,PR252TP
15584,142856,5.8,2017,BB185TB
15585,136997,4.5,2017,BB74QS
15586,119738,5.5,2017,PR72NJ
15588,119740,5.0,2017,FY84DG
15589,139290,4.6,2017,PR251QX
15590,119743,5.6,2017,PR56RN
15591,119744,5.6,2017,PR42ST
15592,119745,8.5,2017,OL130TG
15593,119746,4.8,2017,L407RZ
15594,137342,4.1,2017,PR31YE
15595,119748,5.3,2017,LA59LS
15596,119749,4.6,2017,PR33AR
15597,119751,5.4,2017,WN57AL
15598,137768,5.1,2017,PR46AQ
15599,119753,6.4,2017,OL128TS
15600,137111,3.8,2017,PR55UR
15601,119757,4.7,2017,BB52QY
15602,119759,4.0,2017,PR35JJ
15603,119761,6.4,2017,LA45BG
15604,138647,4.4,2017,PR71LL
15605,119765,4.0,2017,PR10SR
15606,119767,3.7,2017,BB44EY
15607,138544,6.3,2017,PR73AY
15608,119770,6.1,2017,LA13LS
15609,119771,8.0,2017,FY78HE
15610,119773,6.2,2017,PR16DT
15611,119774,7.5,2017,WN86JN
15612,132834,6.0,2017,L392AT
15613,119775,4.3,2017,PR253AH
15614,119779,3.9,2017,PR23SQ
15616,119781,3.8,2017,PR14PR
15617,119782,5.8,2017,WN86JW
15618,119784,5.1,2017,PR56PB
15619,119785,5.0,2017,BB88JT
15620,137296,4.3,2017,PR269HH
15621,119788,5.5,2017,FY84JL
15622,119789,4.1,2017,FY60NP
15623,137421,2.7,2017,BB54AY
15624,119792,6.0,2017,L394TA
15625,119794,4.0,2017,PR45SN
15626,136893,2.9,2017,PR71RS
15627,136731,4.6,2017,LA14RS
15628,119797,6.0,2017,BB46SJ
15629,119798,4.6,2017,LA12RX
15630,119799,4.9,2017,FY78AY
15631,119800,5.8,2017,PR32XA
15632,119801,4.9,2017,BB79JA
15633,119802,4.0,2017,PR10LN
15634,119803,3.7,2017,PR73LS
15636,134989,5.4,2017,BB98LF
15637,134990,7.2,2017,BB90PR
15638,134994,5.1,2017,BB128ST
15639,134995,9.9,2017,BB115BT
15640,134996,5.4,2017,BB102AT
15641,134997,5.3,2017,BB103AA
15642,135003,6.1,2017,BB113DF
15650,138835,4.0,2017,BB47BJ
15651,136742,3.9,2017,LA13EF
15652,136381,3.5,2017,LA11SF
15653,136390,3.4,2017,BB72DJ
15654,119813,4.6,2017,FY68BE
15655,119814,3.7,2017,PR28RA
15656,119816,4.4,2017,PR251BS
15657,137498,5.5,2017,L406JJ
15658,135649,4.6,2017,BB54FF
15659,135936,4.9,2017,PR29YR
15661,119866,24.4,2017,PR23DB
15662,119873,13.9,2017,LA28NS
15663,119876,7.4,2017,LA33AB
15664,119877,5.9,2017,PR71JZ
15668,119883,7.1,2017,BB53BE
15671,119891,5.2,2017,BB46LR
15675,119895,24.2,2017,FY67HE
15677,119898,10.7,2017,WN89DP
15680,134625,23.4,2017,BB114DT
15685,131258,6.8,2017,WN88EH
15687,135346,9.4,2017,PR26EE
15744,138220,2.4,2017,BB22LD
15745,139924,13.2,2017,BB31AF
15746,141321,6.1,2017,BB30AL
15747,142088,5.7,2017,BB18QA
15748,140879,5.0,2017,BB26TD
15749,119790,6.8,2017,BB11PY
15750,119793,5.0,2017,BB24SR
15751,134906,5.2,2017,BB23HJ
15752,141565,2.6,2017,BB27AD
15754,136900,4.3,2017,BB22JR
15755,141165,4.5,2017,BB26DF
15756,135580,5.9,2017,BB33HD
15790,139675,5.7,2017,FY20TS
15791,140021,7.8,2017,FY42AR
15792,141132,7.8,2017,FY37LS
15793,142469,6.5,2017,FY43JZ
15794,137973,5.7,2017,FY20AZ
15795,140759,5.6,2017,FY44PH
15796,141257,5.6,2017,FY37EQ
15798,140143,4.4,2017,FY39HF
16082,137112,5.3,2017,NG122FQ
16083,137117,5.0,2017,DN227NJ
16084,137141,6.4,2017,DN118EF
16085,137085,6.0,2017,NG43SH
16086,138481,5.7,2017,NG177DH
16087,137981,5.0,2017,NG178HP
16088,138411,5.5,2017,NG200QN
16089,138247,4.4,2017,S817EN
16090,138248,5.2,2017,S802SF
16091,138872,5.6,2017,NG243AL
16092,139062,6.7,2017,NG229TD
16093,139063,5.1,2017,NG171EE
16094,139956,6.3,2017,NG156PX
16095,140549,6.5,2017,NG244AB
16096,140812,10.9,2017,NG197BB
16097,140992,5.3,2017,NG163EA
16099,144486,10.3,2017,NG197AP
16100,137158,5.8,2017,NG198QA
16101,122830,5.7,2017,NG190JX
16102,137857,5.5,2017,NG172DU
16103,136361,4.7,2017,NG58GX
16104,137536,4.8,2017,NG56NZ
16105,136627,5.0,2017,NG44AA
16106,138832,3.8,2017,NG93DU
16107,138837,4.6,2017,NG93GA
16108,122854,5.9,2017,NG95AL
16109,138641,4.9,2017,NG162NJ
16110,142725,4.5,2017,NG166BW
16111,136628,2.8,2017,NG27FA
16112,138482,3.7,2017,NG27BW
16113,136878,4.3,2017,NG138BL
16114,137628,4.3,2017,NG210AG
16115,122867,6.1,2017,NG146JZ
16116,138964,4.9,2017,LE126QN
16117,137319,4.1,2017,NG220JH
16118,138191,6.0,2017,NG125FF
16119,138076,5.7,2017,DN227PY
16120,137763,4.6,2017,NG182AT
16121,137409,3.6,2017,NG27QY
16122,137159,5.0,2017,NG157DB
16123,122898,6.3,2017,NG250LG
16124,138810,4.5,2017,NG57JZ
16125,140698,4.5,2017,NG196BW
16126,136291,3.9,2017,NG97EW
16127,138661,6.3,2017,NG93GF
16128,135583,7.0,2017,NG182DY
16129,140854,15.7,2017,NG196DX
16131,122949,16.8,2017,NG58HN
16135,122955,9.0,2017,DN227NJ
16136,122956,16.4,2017,NG210DQ
16138,122961,6.8,2017,NG177HZ
16139,130996,7.1,2017,NG241JR
16213,137184,4.0,2017,NG83LD
16214,140369,5.5,2017,NG83GP
16215,140984,6.1,2017,NG72PL
16216,141335,7.8,2017,NG118JW
16217,141363,5.8,2017,NG59PJ
16218,144487,7.5,2017,NG59AZ
16219,141010,4.6,2017,NG51EB
16221,136724,4.0,2017,NG82FT
16222,139765,4.5,2017,NG27YF
16223,137798,3.7,2017,NG85GY
16224,138341,3.5,2017,NG83EZ
16225,134253,8.2,2017,NG76ND
16226,135761,5.9,2017,NG84HY
16227,135881,6.5,2017,NG37EB
16228,135685,8.3,2017,NG68HG
16229,137915,6.5,2017,NG118HX
16230,122962,11.3,2017,NG83EZ
16232,122966,14.7,2017,NG83BT
16358,141176,6.0,2017,SY132BY
16359,143142,7.3,2017,SY107BD
16360,143401,6.6,2017,SY12LL
16361,138216,4.2,2017,SY39EE
16362,123564,5.4,2017,SY95AY
16363,139455,3.7,2017,SY66EX
16364,139102,5.3,2017,SY120EA
16365,139769,5.3,2017,TF136NB
16366,140922,4.3,2017,TF118PD
16367,123570,6.3,2017,SY25LA
16368,123573,5.2,2017,SY39DW
16369,123577,4.9,2017,SY50TG
16370,141451,4.7,2017,DY148PE
16371,123580,6.0,2017,TF91HF
16372,142153,5.1,2017,WV165JD
16373,136979,5.2,2017,SY112AR
16374,139143,5.3,2017,WV164ER
16375,123587,5.3,2017,SY81GJ
16376,123589,5.3,2017,SY45UB
16383,137336,4.1,2017,SY42AX
16384,123630,19.9,2017,SY45PJ
16385,140531,7.8,2017,SY25SH
16439,142067,4.3,2017,TF29SQ
16440,142285,8.7,2017,TF27AB
16441,136516,3.0,2017,TF107HL
16442,123574,5.2,2017,TF107DS
16443,139766,8.2,2017,TF43JS
16444,139536,8.8,2017,TF31FA
16445,133708,4.6,2017,TF15NU
16447,137446,3.6,2017,TF107BD
16448,123595,5.2,2017,TF12DT
16449,123597,5.9,2017,TF13FA
16450,123627,2.5,2017,TF34NW
16451,135149,5.2,2017,TF75FB
16452,135582,6.0,2017,TF75HX
16454,123631,6.7,2017,TF43PX
16456,132122,24.0,2017,TF43PP
16577,139953,8.0,2017,CW14EB
16578,137064,5.9,2017,SK118JR
16579,140813,9.7,2017,WA160EA
16580,142472,6.4,2017,CW27NQ
16581,142890,10.3,2017,CW12PZ
16582,140791,4.9,2017,SK102EE
16583,140108,3.5,2017,ST72HR
16584,136340,3.8,2017,CW113NT
16585,111410,7.4,2017,CW109BU
16586,111417,6.7,2017,CW27JT
16587,111419,5.2,2017,CW55HD
16588,142237,5.0,2017,CW25DH
16589,138002,4.1,2017,WA160EA
16590,137449,5.2,2017,CW47DX
16591,111436,4.7,2017,SK121PU
16592,136279,5.0,2017,CW57DY
16593,111443,5.3,2017,SK91LZ
16594,136655,4.9,2017,CW124NS
16595,138662,4.7,2017,CW121NT
16596,139764,4.5,2017,CW28AE
16597,139139,4.9,2017,SK118LB
16602,136278,6.9,2017,SK104AF
16603,137491,3.4,2017,CW113NS
16604,140176,29.6,2017,WA168PA
16605,141559,11.5,2017,ST73EL
16608,140457,6.6,2017,CW13DT
16736,137582,5.1,2017,CW97DT
16737,138148,4.8,2017,CW81LH
16738,143817,5.8,2017,CH47AE
16739,111396,7.5,2017,CH15JH
16740,111397,6.0,2017,CH47AE
16741,138318,4.8,2017,CH649NH
16742,111414,5.1,2017,CW83HT
16743,138743,6.0,2017,CW98EZ
16744,138483,5.0,2017,CW60BL
16745,136645,5.0,2017,CH37AD
16746,111422,4.5,2017,CH21NN
16747,111424,4.4,2017,SY148JD
16748,111429,5.8,2017,CH662NU
16749,111440,5.1,2017,WA60HY
16750,139343,6.5,2017,CH47HS
16751,111450,5.0,2017,CW81JW
16752,111451,5.8,2017,CH657AQ
16753,136543,5.7,2017,CH35XF
16757,135941,7.1,2017,CH656EA
16758,136184,6.7,2017,CW72BT
16760,140093,27.4,2017,CW81NU
16761,111503,13.4,2017,CW81LD
16762,111504,5.3,2017,CW71NU
16763,111505,13.8,2017,CW74EJ
16766,111511,6.2,2017,CH21HD
16768,111517,14.5,2017,CH662NA
17003,140675,6.0,2017,TR262BB
17004,140836,6.4,2017,PL231HE
17005,143649,6.4,2017,PL177DR
17006,139155,4.7,2017,PL159JR
17007,112038,6.6,2017,TR73JA
17008,112039,5.8,2017,PL329UJ
17009,136575,6.1,2017,PL124AY
17010,112041,5.6,2017,PL112NH
17011,112043,5.8,2017,TR138NR
17012,136852,4.2,2017,TR108PZ
17013,112045,6.0,2017,EX238DQ
17014,137223,5.7,2017,TR114LH
17015,138024,5.8,2017,PL276BU
17016,136383,5.4,2017,PL311DD
17017,112050,6.0,2017,PL267RN
17018,136573,5.4,2017,PL253NR
17019,112052,5.0,2017,PL254BZ
17020,136524,5.2,2017,TR147PP
17021,112054,4.9,2017,TR151TA
17022,112055,4.8,2017,TR36LT
17023,136572,4.6,2017,TR25SE
17024,136614,6.8,2017,TR153PZ
17026,136533,4.9,2017,TR73BH
17027,136567,4.7,2017,TR11TN
17028,112061,5.6,2017,PL143EA
17029,137839,5.4,2017,PL131NQ
17030,112063,5.7,2017,TR197JX
17031,112065,6.6,2017,TR274DN
17032,136873,5.4,2017,TR183JT
17033,112067,6.6,2017,TR182TG
17035,137478,9.5,2017,TR11TE
17285,140406,5.9,2017,CA288TY
17286,112375,5.1,2017,CA73EZ
17287,140600,5.2,2017,CA144JW
17288,141041,5.8,2017,LA143JT
17289,141499,6.5,2017,CA144EB
17290,112377,7.6,2017,CA74DD
17291,112378,5.3,2017,CA93QU
17292,112379,6.4,2017,LA231HW
17293,137269,6.2,2017,LA105AL
17294,142306,5.1,2017,CA139HF
17295,112382,5.6,2017,CA156NT
17296,112383,5.0,2017,LA158AH
17297,112384,6.0,2017,LA218EW
17298,112385,4.2,2017,LA120EB
17299,112388,6.0,2017,LA185AB
17300,112393,6.1,2017,CA118NG
17301,112397,5.1,2017,CA79PX
17302,112398,6.8,2017,CA288UG
17303,112399,6.1,2017,CA13RQ
17304,112400,5.1,2017,LA139LE
17305,112401,6.5,2017,CA143EE
17331,136671,5.1,2017,LA97EQ
17332,136732,3.0,2017,CA117EG
17333,137369,5.8,2017,CA11JB
17334,136526,5.9,2017,LA96PJ
17335,137205,6.0,2017,LA77DD
17336,137107,5.5,2017,CA174HA
17337,137251,5.5,2017,CA166XU
17338,137338,4.7,2017,LA117SA
17339,136357,4.9,2017,LA62HJ
17340,137252,6.1,2017,CA81AR
17341,137254,5.7,2017,CA57NN
17342,136902,5.5,2017,CA125QB
17343,141106,3.8,2017,LA130NY
17344,135620,5.9,2017,CA26LB
17345,135621,8.7,2017,CA11LY
17346,135632,4.6,2017,CA222DQ
17347,135940,5.6,2017,LA139BB
17578,136306,5.4,2017,GL20LF
17579,136666,3.8,2017,GL13JN
17580,137690,7.3,2017,GL34QF
17581,138421,5.5,2017,GL155DZ
17582,138496,6.4,2017,GL142AZ
17583,140011,6.3,2017,GL40RT
17584,115720,6.0,2017,GL43QU
17585,136772,6.2,2017,GL528AE
17586,115723,5.7,2017,GL54AX
17587,137298,5.4,2017,GL24PR
17588,137059,4.8,2017,GL67DY
17589,137097,5.3,2017,GL74JQ
17590,136982,7.1,2017,GL40DD
17611,136767,4.3,2017,GL15LE
17612,137123,3.9,2017,GL54HE
17613,136874,4.3,2017,GL54HF
17614,136353,4.1,2017,GL510HG
17615,136578,3.7,2017,GL25AE
17616,137752,5.8,2017,GL208DF
17617,137033,4.9,2017,GL128RB
17618,115758,6.3,2017,GL114BY
17619,136474,3.3,2017,GL538QF
17620,137634,4.9,2017,GL32RB
17621,136292,5.1,2017,GL542BD
17622,138746,5.7,2017,GL181QF
17623,136623,5.8,2017,GL32PL
17624,136960,4.4,2017,GL556HU
17625,137382,4.5,2017,NP167AA
17626,136764,7.4,2017,GL545LB
17627,136725,5.7,2017,GL513EF
17628,137217,5.9,2017,GL71HS
17629,136527,5.4,2017,GL71XB
17630,115772,6.3,2017,GL523JD
17631,137387,4.5,2017,GL170DU
17632,115774,5.8,2017,GL167QW
17633,115775,6.2,2017,GL102HA
17634,136985,4.9,2017,GL88AE
17636,136016,7.0,2017,GL510WH
17637,136199,11.6,2017,GL46RN
17639,138429,11.0,2017,GL115HD
17642,115821,8.2,2017,GL513AT
17645,115825,7.1,2017,GL208JJ
17647,131549,6.2,2017,GL513AT
18037,117499,5.8,2017,SG52UR
18038,138747,9.1,2017,WD65LG
18039,138225,9.5,2017,SG11LA
18040,138582,5.0,2017,AL15AR
18041,139416,9.6,2017,WD65NN
18042,117500,5.9,2017,HP11TX
18043,139873,5.1,2017,SG138EN
18044,139662,5.6,2017,WD38AB
18045,139154,4.3,2017,SG51JB
18046,137288,4.2,2017,SG49RS
18047,117504,7.6,2017,SG64BA
18048,137038,3.7,2017,AL14PR
18049,139902,13.6,2017,SG63PA
18050,137985,4.1,2017,SG129NX
18051,137847,5.8,2017,AL86YR
18052,136608,4.5,2017,SG76DZ
18053,140037,6.0,2017,SG13BE
18054,141004,8.2,2017,WD244PT
18055,142051,6.7,2017,EN80JU
18056,143131,6.1,2017,EN118JY
18057,137270,3.7,2017,AL54QP
18058,117512,6.6,2017,HP24DE
18059,138286,3.4,2017,AL40XB
18060,117515,7.5,2017,SG13RB
18061,117518,5.6,2017,SG29SW
18062,140294,3.5,2017,SG138AJ
18063,136973,4.3,2017,AL53AE
18064,137110,6.7,2017,HP38JB
18065,137339,3.9,2017,AL36DB
18066,117525,6.9,2017,AL72AF
18067,139036,4.8,2017,WD49HN
18068,137757,5.3,2017,AL108NL
18069,117528,7.1,2017,HP13DW
18070,136396,3.9,2017,EN107DD
18071,117530,4.9,2017,SG20HS
18072,140049,5.2,2017,WD186NS
18073,117534,6.2,2017,SG28UT
18074,138484,5.2,2017,SG142DG
18075,138632,4.3,2017,AL87NL
18076,117537,6.0,2017,SG63QA
18077,137656,5.1,2017,SG87JH
18078,137002,4.0,2017,SG99BT
18083,137792,5.5,2017,AL108AB
18084,136609,3.1,2017,AL49NX
18085,137637,4.5,2017,CM235BD
18086,137090,4.3,2017,SG120DP
18087,117552,5.4,2017,HP27HL
18088,138352,4.9,2017,HP235JD
18090,117555,5.0,2017,AL36DR
18091,138356,5.1,2017,AL54TD
18092,117557,6.4,2017,HP12PH
18093,138106,5.5,2017,AL13RQ
18095,136922,5.7,2017,WD61HL
18110,136606,4.5,2017,WD33AQ
18111,136276,7.4,2017,WD187JF
18112,136289,4.7,2017,WD180AE
18113,136899,4.0,2017,WD250UU
18114,117577,2.9,2017,CM233LU
18115,117578,5.1,2017,HP43AH
18116,136554,3.7,2017,EN62DU
18117,137872,4.7,2017,WD234PA
18118,136877,4.6,2017,WD232TY
18119,137224,6.3,2017,EN61EZ
18120,137938,5.1,2017,AL40TT
18121,137895,4.5,2017,SG14AE
18122,138042,5.3,2017,AL12QA
18123,137532,4.0,2017,EN75QW
18124,137156,4.8,2017,CM219BY
18125,137922,5.3,2017,WD250SS
18126,137914,4.5,2017,WD31HG
18127,117591,4.5,2017,AL97BN
18128,140786,3.7,2017,CM235NJ
18129,136901,3.6,2017,WD36EW
18130,117594,4.6,2017,CM232NQ
18131,138360,5.1,2017,EN75FB
18132,117596,6.0,2017,EN89LY
18133,136607,5.8,2017,EN110QF
18134,136482,2.9,2017,CM235HX
18135,135876,5.4,2017,WD257HW
18136,135938,7.1,2017,WD233AA
18139,138485,7.0,2017,AL87LW
18141,117669,8.9,2017,SG29AB
18143,117671,12.5,2017,AL37ET
18144,117672,7.4,2017,HP11TQ
18145,142257,14.7,2017,SG137PB
18146,117674,31.5,2017,AL35RP
18148,117679,14.9,2017,SG28UT
18154,117685,5.6,2017,AL35AY
18155,117686,24.0,2017,WD233AT
18161,131060,27.7,2017,SG76EY
18187,136013,4.6,2017,PO369BA
18203,136751,7.4,2017,PO369JH
18204,136753,6.3,2017,PO333LN
18205,140691,4.3,2017,PO381BG
18206,140845,5.6,2017,PO318HB
18207,140948,5.9,2017,PO326EA
18208,136010,6.3,2017,PO302DX
18209,136012,7.1,2017,PO305QU
18210,135552,5.4,2017,PO305QT
18468,137572,5.3,2017,PE109DT
18469,137282,6.7,2017,PE127PU
18470,138783,6.7,2017,PE235EW
18471,139055,6.0,2017,LN110HG
18472,138638,3.9,2017,NG319AU
18473,137667,4.7,2017,NG347RS
18474,140950,4.2,2017,LN21PF
18475,137873,5.4,2017,PE68NF
18476,141166,4.7,2017,LN44PN
18477,141391,7.1,2017,PE201JS
18478,136479,7.4,2017,NG334NT
18479,142392,7.4,2017,LN117PN
18480,136624,4.1,2017,NG317JR
18481,139140,4.6,2017,PE219PF
18482,120642,4.1,2017,PE112PJ
18483,120645,6.4,2017,PE129LF
18484,144488,5.6,2017,PE112EJ
18485,136968,5.4,2017,LN139BL
18486,136958,4.4,2017,LN76QZ
18487,141581,6.6,2017,LN96DA
18489,120655,3.9,2017,DN212ST
18490,137600,5.1,2017,PE91HE
18491,138754,6.9,2017,PE219HB
18492,137793,3.6,2017,PE109JE
18493,138755,6.3,2017,PE114TF
18494,136491,4.1,2017,LN83RF
18495,138756,6.3,2017,PE228AA
18496,139304,5.0,2017,PE112XH
18522,138757,4.5,2017,PE252QS
18523,136315,4.2,2017,LN139HY
18524,137166,3.8,2017,NG316RP
18525,137213,4.3,2017,NG347DD
18526,142262,4.1,2017,LN119LL
18527,136350,2.8,2017,LN76QJ
18528,136537,6.0,2017,LN13SP
18529,137447,5.4,2017,LN24PN
18530,138665,3.9,2017,LN95AD
18531,136871,5.7,2017,LN69AG
18532,137135,5.6,2017,LN69AF
18533,136415,4.8,2017,LN23JB
18534,120713,9.2,2017,LN119AW
18535,136358,5.1,2017,LN41LH
18536,138839,5.9,2017,LN50PA
18537,139623,5.5,2017,LN67SX
18538,136476,8.2,2017,NG317PX
18539,136282,6.7,2017,PE229LD
18540,139180,4.2,2017,PE216JY
18541,135563,4.4,2017,LN67DT
18542,135564,5.6,2017,LN60EP
18543,135565,4.0,2017,LN58PW
18544,135666,9.5,2017,DN211PB
18545,136044,5.2,2017,NG347PP
18546,136194,4.6,2017,NG318ED
18547,136217,7.9,2017,PE252QH
18548,141253,6.6,2017,NG317LP
18552,142667,7.0,2017,PE112EH
18556,120754,5.8,2017,LN68AR
18562,139316,17.3,2017,NG317US
18563,142510,16.0,2017,PE235EJ
18565,131277,13.4,2017,LN58EL
18567,142136,11.8,2017,DN211PB
18915,138918,7.1,2017,PE377DZ
18916,139204,7.2,2017,PE389LL
18917,141268,6.1,2017,NR192EU
18918,139572,5.5,2017,NR219QT
18919,138039,5.2,2017,NR65SB
18920,139311,5.7,2017,NR146JU
18921,121154,5.0,2017,NR289HZ
18922,140188,6.1,2017,NR93DB
18923,140364,5.6,2017,NR316TA
18924,140557,6.6,2017,PE344LZ
18925,140815,6.3,2017,NR31DD
18926,141086,7.3,2017,NR46FF
18927,141177,6.6,2017,PE302QB
18928,141331,5.7,2017,NR305LS
18929,141395,5.3,2017,NR129DG
18930,142058,7.5,2017,NR34BX
18931,142059,8.3,2017,NR12PL
18932,142396,5.6,2017,PE147HA
18933,142883,6.8,2017,NR304LS
